cluster_2	new_type	feature	cluster	type
3	Unknown	team player knowledge and	6	knowledge
3	Unknown	knowledge of electronics appliances	6	knowledge
3	Unknown	knowledge helping to	6	knowledge
3	Unknown	full knowledge of	6	knowledge
3	Unknown	fundamental knowledge of	6	knowledge
3	Unknown	knowledge of industry	6	knowledge
3	Unknown	knowledge of valeant	6	knowledge
3	Unknown	knowledge and sales	6	knowledge
3	Unknown	specific knowledge on	6	knowledge
3	Unknown	knowledge of wine	6	knowledge
3	Unknown	knowledge areas	6	knowledge
3	Unknown	process knowledge	6	knowledge
3	Unknown	and or process knowledge	6	knowledge
3	Unknown	game solid knowledge of	6	knowledge
3	Unknown	with specific knowledge on	6	knowledge
3	Unknown	exceptional knowledge of features	6	knowledge
3	Unknown	knowledge to suggest the	6	knowledge
3	Unknown	systems knowledge	6	knowledge
3	Unknown	performance knowledge	6	knowledge
3	Unknown	computer knowledge	6	knowledge
3	Unknown	preferred working knowledge of	6	knowledge
3	Unknown	plus knowledge	6	knowledge
3	Unknown	fundamental knowledge	6	knowledge
3	Unknown	pc knowledge	6	knowledge
3	Unknown	process knowledge and	6	knowledge
3	Unknown	knowledge of windows	6	knowledge
3	Unknown	and brand knowledge	6	knowledge
3	Unknown	wellness treatment knowledge	6	knowledge
3	Unknown	knowledge inventory management	6	knowledge
3	Unknown	our customer knowledge	6	knowledge
3	Unknown	or knowledge in position	6	knowledge
3	Unknown	sharing of knowledge helping	6	knowledge
3	Unknown	utilizing full knowledge of	6	knowledge
3	Unknown	the retailer through knowledge	6	knowledge
3	Unknown	and increase performance knowledge	6	knowledge
3	Unknown	needs exceptional knowledge	6	knowledge
3	Unknown	knowledge understanding of	6	knowledge
3	Unknown	game solid knowledge	6	knowledge
3	Unknown	solid working knowledge	6	knowledge
3	Unknown	knowledge of financial	6	knowledge
3	Unknown	systems knowledge of	6	knowledge
3	Unknown	knowledge to suggest	6	knowledge
3	Unknown	increase performance knowledge capabilities	6	knowledge
3	Unknown	wardrobe share your knowledge	6	knowledge
3	Unknown	good knowledge	6	knowledge
3	Unknown	brand knowledge	6	knowledge
3	Unknown	technology knowledge	6	knowledge
3	Unknown	retailer through knowledge of	6	knowledge
3	Unknown	knowledge of point of	6	knowledge
3	Unknown	knowledge of microsoft excel	6	knowledge
3	Unknown	have knowledge	6	knowledge
3	Unknown	knowledge of home	6	knowledge
3	Unknown	knowledge of specific	6	knowledge
3	Unknown	motivation knowledge of	6	knowledge
3	Unknown	knowledge of consulting	6	knowledge
3	Unknown	substantial knowledge of	6	knowledge
3	Unknown	knowledge of digital	6	knowledge
3	Unknown	knowledge of cellular	6	knowledge
3	Unknown	knowledge of used	6	knowledge
3	Unknown	knowledge responsible for	6	knowledge
3	Unknown	have working knowledge	6	knowledge
3	Unknown	brand knowledge to	6	knowledge
3	Unknown	and working knowledge	6	knowledge
3	Unknown	work experience knowledge	6	knowledge
3	Unknown	general business knowledge	6	knowledge
3	Unknown	center of knowledge for	6	knowledge
3	Unknown	knowledge of banking	6	knowledge
3	Unknown	knowledge of computerized	6	knowledge
3	Unknown	loss knowledge lean	6	knowledge
3	Unknown	knowledge lean thinking	6	knowledge
3	Unknown	knowledge of relevant	6	knowledge
3	Unknown	working knowledge experience	6	knowledge
3	Unknown	checkout system knowledge	6	knowledge
3	Unknown	self motivation knowledge	6	knowledge
3	Unknown	superior knowledge of	6	knowledge
3	Unknown	plus knowledge of	6	knowledge
3	Unknown	the particular knowledge	6	knowledge
3	Unknown	experience and knowledge	6	knowledge
3	Unknown	retailer through knowledge	6	knowledge
3	Unknown	the knowledge and	6	knowledge
3	Unknown	knowledge in men	6	knowledge
3	Unknown	knowledge of treasury	6	knowledge
3	Unknown	performance knowledge capabilities and	6	knowledge
3	Unknown	service needs exceptional knowledge	6	knowledge
3	Unknown	care wellness treatment knowledge	6	knowledge
3	Unknown	solid depth of knowledge	6	knowledge
3	Unknown	solid working knowledge of	6	knowledge
3	Unknown	or process knowledge and	6	knowledge
3	Unknown	knowledge of features	6	knowledge
3	Unknown	knowledge and participates	6	knowledge
3	Unknown	depth of knowledge of	6	knowledge
3	Unknown	knowledge of pos	6	knowledge
3	Unknown	knowledge of citizenship	6	knowledge
3	Unknown	excellent knowledge of	6	knowledge
3	Unknown	competencies thorough knowledge	6	knowledge
3	Unknown	knowledge of hsbc	6	knowledge
3	Unknown	industry knowledge of	6	knowledge
3	Unknown	detailed knowledge of	6	knowledge
3	Unknown	knowledge of investment	6	knowledge
3	Unknown	extensive knowledge and	6	knowledge
3	Unknown	and knowledge in	6	knowledge
3	Unknown	experience knowledge and	6	knowledge
3	Unknown	expert knowledge	6	knowledge
3	Unknown	thorough knowledge of	6	knowledge
3	Unknown	thorough knowledge	6	knowledge
3	Unknown	knowledge of our	6	knowledge
3	Unknown	date knowledge	6	knowledge
3	Unknown	of knowledge	6	knowledge
3	Unknown	extensive knowledge	6	knowledge
3	Unknown	knowledge about	6	knowledge
3	Unknown	using this knowledge	6	knowledge
3	Unknown	knowledge understanding	6	knowledge
3	Unknown	sharing knowledge	6	knowledge
3	Unknown	common knowledge	6	knowledge
3	Unknown	and knowledge of	6	knowledge
3	Unknown	have common knowledge	6	knowledge
3	Unknown	knowledge of related	6	knowledge
3	Unknown	experience knowledge	6	knowledge
3	Unknown	the knowledge	6	knowledge
3	Unknown	knowledge of equipment and	6	knowledge
3	Unknown	standards in depth knowledge	6	knowledge
3	Unknown	depth knowledge of equipment	6	knowledge
3	Unknown	knowledge of sports and	6	knowledge
3	Unknown	departments has knowledge	6	knowledge
3	Unknown	knowledge in adjacent	6	knowledge
3	Unknown	presentable experience knowledge	6	knowledge
3	Unknown	knowledge and fashion	6	knowledge
3	Unknown	and loss knowledge	6	knowledge
3	Unknown	knowledge of red	6	knowledge
3	Unknown	customers knowledge of	6	knowledge
3	Unknown	knowledge regarding merchandise	6	knowledge
3	Unknown	independently knowledge of	6	knowledge
3	Unknown	particular knowledge and	6	knowledge
3	Unknown	knowledge and enthusiasm	6	knowledge
3	Unknown	tasks independently knowledge	6	knowledge
3	Unknown	system knowledge of	6	knowledge
3	Unknown	knowledge and customer	6	knowledge
3	Unknown	has knowledge of	6	knowledge
3	Unknown	knowledge experience and	6	knowledge
3	Unknown	for managing risk knowledge	6	knowledge
3	Unknown	knowledge of sportswear	6	knowledge
3	Unknown	knowledge and building	6	knowledge
3	Unknown	knowledge provide information	6	knowledge
3	Unknown	some knowledge	6	knowledge
3	Unknown	has knowledge	6	knowledge
3	Unknown	some knowledge of	6	knowledge
3	Unknown	have knowledge of	6	knowledge
3	Unknown	performance knowledge capabilities	6	knowledge
3	Unknown	strong knowledge of firearms	6	knowledge
3	Unknown	knowledge of merchandise cash	6	knowledge
3	Unknown	knowledge uses advanced category	6	knowledge
3	Unknown	knowledge of the industries	6	knowledge
3	Unknown	knowledge understanding of the	6	knowledge
3	Unknown	working knowledge of retail	6	knowledge
3	Unknown	working knowledge of pos	6	knowledge
3	Unknown	have good working knowledge	6	knowledge
3	Unknown	have knowledge of all	6	knowledge
3	Unknown	have knowledge of store	6	knowledge
3	Unknown	knowledge of cellular paging	6	knowledge
3	Unknown	clothing professionalism and knowledge	6	knowledge
3	Unknown	and competencies thorough knowledge	6	knowledge
3	Unknown	knowledge and understanding of	6	knowledge
3	Unknown	knowledge candidates must be	6	knowledge
3	Unknown	knowledge ensure merchandise pricing	6	knowledge
3	Unknown	knowledge to customers follow	6	knowledge
3	Unknown	knowledge lean thinking nimble	6	knowledge
3	Unknown	knowledge and sales solutions	6	knowledge
3	Unknown	knowledge of all programs	6	knowledge
3	Unknown	knowledge and service techniques	6	knowledge
3	Unknown	and brand knowledge to	6	knowledge
3	Unknown	knowledge and promotional issues	6	knowledge
3	Unknown	repetitive tasks independently knowledge	6	knowledge
3	Unknown	knowledge of the organization	6	knowledge
3	Unknown	thorough knowledge of red	6	knowledge
3	Unknown	needs exceptional knowledge of	6	knowledge
3	Unknown	thorough knowledge of the	6	knowledge
3	Unknown	checkout system knowledge of	6	knowledge
3	Unknown	knowledge of store merchandise	6	knowledge
3	Unknown	knowledge of red wing	6	knowledge
3	Unknown	knowledge of hsbc group	6	knowledge
3	Unknown	knowledge of home installation	6	knowledge
3	Unknown	working knowledge of pc	6	knowledge
3	Unknown	fundamental knowledge of computers	6	knowledge
3	Unknown	acquire the particular knowledge	6	knowledge
3	Unknown	brand knowledge to customers	6	knowledge
3	Unknown	knowledge of retail kpis	6	knowledge
3	Unknown	thorough knowledge of all	6	knowledge
3	Unknown	working knowledge of windows	6	knowledge
3	Unknown	and loss knowledge lean	6	knowledge
3	Unknown	extensive knowledge of citizenship	6	knowledge
3	Unknown	knowledge lean	6	knowledge
3	Unknown	knowledge of business	6	knowledge
3	Unknown	knowledge uses advanced	6	knowledge
3	Unknown	and self motivation knowledge	6	knowledge
3	Unknown	knowledge regarding merchandise for	6	knowledge
3	Unknown	knowledge responsible for implementation	6	knowledge
3	Unknown	knowledge of citizenship and	6	knowledge
3	Unknown	knowledge uses	6	knowledge
3	Unknown	strong working knowledge of	6	knowledge
3	Unknown	and knowledge of microsoft	6	knowledge
3	Unknown	self motivation knowledge of	6	knowledge
3	Unknown	or process knowledge	6	knowledge
3	Unknown	knowledge of multiple	6	knowledge
3	Unknown	of knowledge and	6	knowledge
3	Unknown	treatment knowledge areas	6	knowledge
3	Unknown	preferred working knowledge	6	knowledge
3	Unknown	particular knowledge	6	knowledge
3	Unknown	sales knowledge	6	knowledge
3	Unknown	knowledge and service	6	knowledge
3	Unknown	knowledge of point	6	knowledge
3	Unknown	knowledge candidates must	6	knowledge
3	Unknown	knowledge of luxury	6	knowledge
3	Unknown	knowledge and promotional	6	knowledge
3	Unknown	loss knowledge	6	knowledge
3	Unknown	knowledge in any	6	knowledge
3	Unknown	knowledge ensure merchandise	6	knowledge
3	Unknown	knowledge and understanding	6	knowledge
3	Unknown	substantial knowledge	6	knowledge
3	Unknown	superior knowledge	6	knowledge
3	Unknown	office knowledge	6	knowledge
3	Unknown	utilizing full knowledge	6	knowledge
3	Unknown	depth knowledge of the	6	knowledge
3	Unknown	increase performance knowledge	6	knowledge
3	Unknown	depth of knowledge	6	knowledge
3	Unknown	with specific knowledge	6	knowledge
3	Unknown	customers knowledge	6	knowledge
3	Unknown	competencies thorough knowledge of	6	knowledge
3	Unknown	strong knowledge of hunting	6	knowledge
3	Unknown	knowledge sharing	6	knowledge
3	Unknown	knowledge responsible	6	knowledge
3	Unknown	knowledge preferred	6	knowledge
3	Unknown	independently knowledge	6	knowledge
3	Unknown	detailed knowledge	6	knowledge
3	Unknown	desired knowledge	6	knowledge
3	Unknown	motivation knowledge	6	knowledge
3	Unknown	profit and loss knowledge	6	knowledge
3	Unknown	knowledge areas is	6	knowledge
3	Unknown	expand knowledge	6	knowledge
3	Unknown	as knowledge	6	knowledge
3	Unknown	excellent knowledge	6	knowledge
3	Unknown	others knowledge	6	knowledge
3	Unknown	knowledge candidates	6	knowledge
3	Unknown	knowledge as	6	knowledge
3	Unknown	expand knowledge of	6	knowledge
3	Unknown	knowledge of merchandising	6	knowledge
3	Unknown	knowledge by participating	6	knowledge
3	Unknown	basic accounting knowledge	6	knowledge
3	Unknown	knowledge of how	6	knowledge
3	Unknown	banking bb knowledge	6	knowledge
3	Unknown	knowledge binder	6	knowledge
3	Unknown	aptitude knowledge	6	knowledge
3	Unknown	knowledge excellent	6	knowledge
3	Unknown	knowledge etc	6	knowledge
3	Unknown	with knowledge	6	knowledge
3	Unknown	gain knowledge	6	knowledge
3	Unknown	content knowledge	6	knowledge
3	Unknown	knowledge knowledge	6	knowledge
3	Unknown	loss knowledge lean thinking	6	knowledge
3	Unknown	system knowledge of store	6	knowledge
3	Unknown	tasks independently knowledge of	6	knowledge
3	Unknown	motivation knowledge of luxury	6	knowledge
3	Unknown	guidelines knowledge	6	knowledge
3	Unknown	_knowledge_ knowledge	6	knowledge
3	Unknown	license knowledge	6	knowledge
3	Unknown	associate knowledge	6	knowledge
3	Unknown	dedication knowledge	6	knowledge
3	Unknown	special knowledge	6	knowledge
3	Unknown	trend knowledge	6	knowledge
3	Unknown	pharmacological knowledge	6	knowledge
3	Unknown	practices knowledge	6	knowledge
3	Unknown	database knowledge	6	knowledge
3	Unknown	knowledge assist	6	knowledge
3	Unknown	daily knowledge	6	knowledge
3	Unknown	knowledge you	6	knowledge
3	Unknown	competent knowledge	6	knowledge
3	Unknown	knowledge of needs	6	knowledge
3	Unknown	knowledge of bank	6	knowledge
3	Unknown	pos knowledge	6	knowledge
3	Unknown	knowledge of bcbsm	6	knowledge
3	Unknown	knowledge across all	6	knowledge
3	Unknown	origination experience knowledge	6	knowledge
3	Unknown	knowledge of residential	6	knowledge
3	Unknown	knowledge of an	6	knowledge
3	Unknown	knowledge of accounting	6	knowledge
3	Unknown	knowledge marketing focuses	6	knowledge
3	Unknown	specific needs qualifications knowledge	6	knowledge
3	Unknown	knowledge knowledge of	6	knowledge
3	Unknown	knowledge of excel	6	knowledge
3	Unknown	knowledge of eddie	6	knowledge
3	Unknown	knowledge of day	6	knowledge
3	Unknown	knowledge of apple	6	knowledge
3	Unknown	knowledge of carefusion	6	knowledge
3	Unknown	knowledge of appliances	6	knowledge
3	Unknown	knowledge of camping	6	knowledge
3	Unknown	and advance knowledge	6	knowledge
3	Unknown	knowledge of global	6	knowledge
3	Unknown	knowledge working	6	knowledge
3	Unknown	increase knowledge	6	knowledge
3	Unknown	advance knowledge	6	knowledge
3	Unknown	knowledge marketing	6	knowledge
3	Unknown	knowledge of data	6	knowledge
3	Unknown	sale systems knowledge	6	knowledge
3	Unknown	possess knowledge of	6	knowledge
3	Unknown	mechanical aptitude knowledge	6	knowledge
3	Unknown	knowledge of tommybahama	6	knowledge
3	Unknown	knowledge of up	6	knowledge
3	Unknown	knowledge to assist	6	knowledge
3	Unknown	knowledge to conduct	6	knowledge
3	Unknown	services working knowledge	6	knowledge
3	Unknown	share their knowledge	6	knowledge
3	Unknown	distribution industry knowledge	6	knowledge
3	Unknown	locations advanced knowledge	6	knowledge
3	Unknown	payments broad knowledge	6	knowledge
3	Unknown	knowledge of professional	6	knowledge
3	Unknown	knowledge of principles	6	knowledge
3	Unknown	knowledge of processes	6	knowledge
3	Unknown	knowledge of processing	6	knowledge
3	Unknown	knowledge of compliance	6	knowledge
3	Unknown	knowledge of competitors	6	knowledge
3	Unknown	knowledge of curry	6	knowledge
3	Unknown	knowledge is normally	6	knowledge
3	Unknown	develop the knowledge	6	knowledge
3	Unknown	knowledge and familiarity	6	knowledge
3	Unknown	knowledge and or	6	knowledge
3	Unknown	acquire the knowledge	6	knowledge
3	Unknown	knowledge general	6	knowledge
3	Unknown	parts knowledge	6	knowledge
3	Unknown	knowledge across	6	knowledge
3	Unknown	computers knowledge	6	knowledge
3	Unknown	proficient knowledge	6	knowledge
3	Unknown	pharmacological knowledge by	6	knowledge
3	Unknown	knowledge of selling	6	knowledge
3	Unknown	plan database knowledge	6	knowledge
3	Unknown	display competent knowledge	6	knowledge
3	Unknown	developing thorough knowledge	6	knowledge
3	Unknown	is plus knowledge	6	knowledge
3	Unknown	and software knowledge	6	knowledge
3	Unknown	develop their knowledge	6	knowledge
3	Unknown	sales knowledge excellent	6	knowledge
3	Unknown	of knowledge is	6	knowledge
3	Unknown	pc knowledge and	6	knowledge
3	Unknown	reliable transportation knowledge	6	knowledge
3	Unknown	and parts knowledge	6	knowledge
3	Unknown	and pc knowledge	6	knowledge
3	Unknown	is preferred knowledge	6	knowledge
3	Unknown	software knowledge	6	knowledge
3	Unknown	adults knowledge	6	knowledge
3	Unknown	knowledge in addition	6	knowledge
3	Unknown	guidelines knowledge of	6	knowledge
3	Unknown	customers daily knowledge	6	knowledge
3	Unknown	that knowledge to	6	knowledge
3	Unknown	_knowledge_ knowledge of	6	knowledge
3	Unknown	daily knowledge of	6	knowledge
3	Unknown	software knowledge of	6	knowledge
3	Unknown	ﾷmaintain complete knowledge	6	knowledge
3	Unknown	technology knowledge of	6	knowledge
3	Unknown	with strong knowledge	6	knowledge
3	Unknown	well as knowledge	6	knowledge
